ID,Name,Reference,DOI,Year,Journal,Kingdom,Genus,Species,MX State,Location,SMILES,SlogP,TPSA,ExactMW,NumRotatableBonds,NumHBD,NumHBA,Original database
FQNP44,4S 5S 6S-4-hydroxy-3-methoxy-5-methyl-5 6-epoxycyclohex-2-en-1-one,J Nat Prod 2015 78 (4):730-735,10.1021/np500897y,2015,Journal of Natural Products,Fungus,Xylaria,Xylaria feejeensis,Michoacan,Huetamo,COC1=CC(=O)[C@H]2O[C@@]2(C)[C@H]1O,-0.3822,59.06,170.0579088,1,1,4,BIOFACQUIM
FQNP440,3'-methoxybenzyl-2-hydroxy-6-methoxybenzoate,Planta Med 2005;71:320-325,10.1055/s-2005-864097,2005,Planta Medica,Plant,Brickellia,Brickellia veronicifolia,Estado de Mexico,Aculco,COc1cccc(COC(=O)c2c(O)cccc2OC)c1,2.7664,64.99,288.0997736,5,1,5,BIOFACQUIM
FQNP441,Benzyl 2-hydroxy-6-methoxybenzoate,Planta Med 2005;71:320-325,10.1055/s-2005-864097,2005,Planta Medica,Plant,Brickellia,Brickellia veronicifolia,Estado de Mexico,Aculco,COc1cccc(O)c1C(=O)OCc1ccccc1,2.7578,55.76,258.0892089,4,1,4,BIOFACQUIM
FQNP442,Benzyl 2 3 6-trimethoxybenzoate,Planta Med 2005;71:320-325,10.1055/s-2005-864097,2005,Planta Medica,Plant,Brickellia,Brickellia veronicifolia,Estado de Mexico,Aculco,COc1ccc(OC)c(C(=O)OCc2ccccc2)c1OC,3.0694,53.99,302.1154237,6,0,5,BIOFACQUIM
FQNP443,Benzyl 2-hydroxy-3 6-dimethoxybenzoate,Planta Med 2005;71:320-325,10.1055/s-2005-864097,2005,Planta Medica,Plant,Brickellia,Brickellia veronicifolia,Estado de Mexico,Aculco,COc1ccc(O)c(C(=O)OCc2ccccc2)c1OC,2.7664,64.99,288.0997736,5,1,5,BIOFACQUIM
FQNP444,3'-methoxybenzyl 2 6-dimethoxybenzoate,Planta Med 2005;71:320-325,10.1055/s-2005-864097,2005,Planta Medica,Plant,Brickellia,Brickellia veronicifolia,Estado de Mexico,Aculco,COc1cccc(COC(=O)c2c(OC)cccc2OC)c1,3.0694,53.99,302.1154237,6,0,5,BIOFACQUIM
FQNP448,Galphimine B,J Nat Prod 2004;67 (4):644-649,10.1021/np0304666,2004,Journal of Natural Products,Plant,Galphimia,Galphimia glauca,Guanajuato,Municipio Doctor Mora,COC(=O)[C@@]12CC[C@@]3(C)[C@@H]4C=CC(=O)OC[C@]4([C@@H](C)O)C[C@@H](O)[C@@H]3[C@@]1(C)CC[C@@]1(C)CC=C(C)C[C@]12O,3.7007,113.29,516.3087037,2,3,7,BIOFACQUIM
FQNP449,Galphimine E,J Nat Prod 2004;67 (4):644-649,10.1021/np0304666,2004,Journal of Natural Products,Plant,Galphimia,Galphimia glauca,Guanajuato,Municipio Doctor Mora,COC(=O)[C@@]12CC[C@@]3(C)[C@@H]4C=CC(=O)OC[C@]4([C@@H](C)O)[C@@H](OC(C)=O)[C@@H](O)[C@@H]3[C@@]1(C)CC[C@@]1(C)CC=C(C)C[C@]12O,3.2423,139.59,574.3141831,3,3,9,BIOFACQUIM
FQNP45,4R 5R-dihydroxy-3-methoxy-5-methylcyclohexen-2-en-1-one,J Nat Prod 2015 78 (4):730-735,10.1021/np500897y,2015,Journal of Natural Products,Fungus,Xylaria,Xylaria feejeensis,Michoacan,Huetamo,COC1=CC(=O)C[C@@](C)(O)[C@H]1O,-0.3986,66.76,172.0735589,1,2,4,BIOFACQUIM
FQNP450,Galphimine A,J Nat Prod 2004;67 (4):644-649,10.1021/np0304666,2004,Journal of Natural Products,Plant,Galphimia,Galphimia glauca,Guanajuato,Municipio Doctor Mora,COC(=O)[C@@]12CC[C@@]3(C)[C@@H]4C=CC(=O)OC[C@]4([C@@H](C)O)[C@@H](O)[C@@H](O)[C@@H]3[C@@]1(C)CC[C@@]1(C)CC=C(C)C[C@]12O,2.6715,133.52,532.3036184,2,4,8,BIOFACQUIM
FQNP451,Galphimine D,J Nat Prod 2004;67 (4):644-649,10.1021/np0304666,2004,Journal of Natural Products,Plant,Galphimia,Galphimia glauca,Guanajuato,Municipio Doctor Mora,COC(=O)[C@@]12CC[C@@]3(C)[C@@H]4C=CC(=O)OC[C@]4([C@@H](C)O)[C@@H](O)[C@@H](OC(C)=O)[C@@H]3[C@@]1(C)CC[C@@]1(C)CC=C(C)C[C@]12O,3.2423,139.59,574.3141831,3,3,9,BIOFACQUIM
FQNP452,Galphimine F,J Nat Prod 2004;67 (4):644-649,10.1021/np0304666,2004,Journal of Natural Products,Plant,Galphimia,Galphimia glauca,Guanajuato,Municipio Doctor Mora,C=C1CC[C@]2(C)CC[C@]3(C)[C@H]4[C@H](O)C[C@@]5([C@@H](C)O)COC(=O)C=C[C@H]5[C@]4(C)CC[C@@]3(C(=O)OC)[C@]2(O)C1,3.7007,113.29,516.3087037,2,3,7,BIOFACQUIM
FQNP453,Galphimine G,J Nat Prod 2004;67 (4):644-649,10.1021/np0304666,2004,Journal of Natural Products,Plant,Galphimia,Galphimia glauca,Guanajuato,Municipio Doctor Mora,C=C1CC[C@]2(C)CC[C@]3(C)[C@H]4[C@H](O)[C@H](OC(C)=O)[C@@]5([C@@H](C)O)COC(=O)C=C[C@H]5[C@]4(C)CC[C@@]3(C(=O)OC)[C@]2(O)C1,3.2423,139.59,574.3141831,3,3,9,BIOFACQUIM
FQNP454,Galphimine H,J Nat Prod 2004;67 (4):644-649,10.1021/np0304666,2004,Journal of Natural Products,Plant,Galphimia,Galphimia glauca,Guanajuato,Municipio Doctor Mora,C=C1CC[C@]2(C)CC[C@]3(C)[C@H]4[C@H](O)[C@H](O)[C@@]5([C@@H](C)O)COC(=O)C=C[C@H]5[C@]4(C)CC[C@@]3(C(=O)OC)[C@]2(O)C1,2.6715,133.52,532.3036184,2,4,8,BIOFACQUIM
FQNP455,Galphimine I,J Nat Prod 2004;67 (4):644-649,10.1021/np0304666,2004,Journal of Natural Products,Plant,Galphimia,Galphimia glauca,Guanajuato,Municipio Doctor Mora,C=C1CC[C@]2(C)CC[C@]3(C)[C@H]4[C@H](OC(C)=O)[C@H](O)[C@@]5([C@@H](C)O)COC(=O)C=C[C@H]5[C@]4(C)CC[C@@]3(C(=O)OC)[C@]2(O)C1,3.2423,139.59,574.3141831,3,3,9,BIOFACQUIM
FQNP456,Galphimine C,J Nat Prod 2004;67 (4):644-649,10.1021/np0304666,2004,Journal of Natural Products,Plant,Galphimia,Galphimia glauca,Guanajuato,Municipio Doctor Mora,COC(=O)[C@@]12CC[C@@]3(C)[C@@H]4C=CC(=O)OC[C@]4([C@@H](C)O)C[C@@H](O)[C@@H]3[C@@]1(C)CC[C@@]1(C)CCC(C)=C[C@@]21O,3.7007,113.29,516.3087037,2,3,7,BIOFACQUIM
FQNP457,2-Oxo-12-(3' 4'-methylenedioxyphenyl)dodecane,J Nat Prod 2004;67 (12):1961-1968,10.1021/np0401260,2004,Journal of Natural Products,Plant,Piper,Piper sanctum,Veracruz,San Andres Tuxtla,CC(=O)CCCCCCCCCCc1ccc2c(c1)OCO2,5.0577,35.53,304.2038448,11,0,3,BIOFACQUIM
FQNP458,2-Oxo-14-(3' 4'-methylenedioxyphenyl)tetradecane,J Nat Prod 2004;67 (12):1961-1968,10.1021/np0401260,2004,Journal of Natural Products,Plant,Piper,Piper sanctum,Veracruz,San Andres Tuxtla,CC(=O)CCCCCCCCCCCCc1ccc2c(c1)OCO2,5.8379,35.53,332.2351449,13,0,3,BIOFACQUIM
FQNP459,2-Oxo-16-(3' 4'-methylenedioxyphenyl)hexadecane,J Nat Prod 2004;67 (12):1961-1968,10.1021/np0401260,2004,Journal of Natural Products,Plant,Piper,Piper sanctum,Veracruz,San Andres Tuxtla,CC(=O)CCCCCCCCCCCCCCc1ccc2c(c1)OCO2,6.6181,35.53,360.266445,15,0,3,BIOFACQUIM
FQNP46,9-deoxy-PF1233 B,J Nat Prod 2017 80 (8):2311-2318,10.1021/acs.jnatprod.7b00331,2017,Journal of Natural Products,Fungus,Aspergillus,Aspergillus sp. MEXU 27854,Guerrero,Caleta Bay,C=CC(C)(C)[C@]12Nc3ccccc3[C@@]1(O)C[C@H]1C(=O)O[C@@H](Cc3ccccc3)C(=O)N12,2.9772,78.87,418.1892573,4,2,5,BIOFACQUIM
FQNP460,2-Oxo-18-(3' 4'-methylenedioxyphenyl)octadecane,J Nat Prod 2004;67 (12):1961-1968,10.1021/np0401260,2004,Journal of Natural Products,Plant,Piper,Piper sanctum,Veracruz,San Andres Tuxtla,CC(=O)CCCCCCCCCCCCCCCCc1ccc2c(c1)OCO2,7.3983,35.53,388.2977451,17,0,3,BIOFACQUIM
FQNP461,2-Oxo-14-(3' 4'-methylenedioxyphenyl)-trans-13-tetradecene,J Nat Prod 2004;67 (12):1961-1968,10.1021/np0401260,2004,Journal of Natural Products,Plant,Piper,Piper sanctum,Veracruz,San Andres Tuxtla,CC(=O)CCCCCCCCCC/C=C/c1ccc2c(c1)OCO2,5.9185,35.53,330.2194948,12,0,3,BIOFACQUIM
FQNP462,2-Oxo-16-(3' 4'-methylenedioxyphenyl)-trans-15-hexadecene,J Nat Prod 2004;67 (12):1961-1968,10.1021/np0401260,2004,Journal of Natural Products,Plant,Piper,Piper sanctum,Veracruz,San Andres Tuxtla,CC(=O)CCCCCCCCCCCC/C=C/c1ccc2c(c1)OCO2,6.6987,35.53,358.2507949,14,0,3,BIOFACQUIM
FQNP463,2-Oxo-18-(3' 4'-methylenedioxyphenyl)-trans-17-octadecene,J Nat Prod 2004;67 (12):1961-1968,10.1021/np0401260,2004,Journal of Natural Products,Plant,Piper,Piper sanctum,Veracruz,San Andres Tuxtla,CC(=O)CCCCCCCCCCCCCC/C=C/c1ccc2c(c1)OCO2,7.4789,35.53,386.2820951,16,0,3,BIOFACQUIM
FQNP464,2-Oxo-16-phenyl-trans-3-hexadecene,J Nat Prod 2004;67 (12):1961-1968,10.1021/np0401260,2004,Journal of Natural Products,Plant,Piper,Piper sanctum,Veracruz,San Andres Tuxtla,CC(=O)/C=C/CCCCCCCCCCCCc1ccccc1,6.6654,17.07,314.2609657,14,0,1,BIOFACQUIM
FQNP465,Methyl [6-(10-phenyldecanyl)tetrahydropyran-2-yl]acetate,J Nat Prod 2004;67 (12):1961-1968,10.1021/np0401260,2004,Journal of Natural Products,Plant,Piper,Piper sanctum,Veracruz,San Andres Tuxtla,COC(=O)CC1CCCC(CCCCCCCCCCc2ccccc2)O1,6.2408,35.53,374.2820951,13,0,3,BIOFACQUIM
FQNP466,Methyl 2-(6-tridecyltetrahydro-2H-pyran-2-yl)acetate,J Nat Prod 2004;67 (12):1961-1968,10.1021/np0401260,2004,Journal of Natural Products,Plant,Piper,Piper sanctum,Veracruz,San Andres Tuxtla,CCCCCCCCCCCCCC1CCCC(CC(=O)OC)O1,6.1883,35.53,340.2977451,14,0,3,BIOFACQUIM
FQNP467,Methyl 2-(5-tetradecyltetrahydro-2-furanyl)acetate,J Nat Prod 2004;67 (12):1961-1968,10.1021/np0401260,2004,Journal of Natural Products,Plant,Piper,Piper sanctum,Veracruz,San Andres Tuxtla,CCCCCCCCCCCCCCC1CCC(CC(=O)OC)O1,6.1883,35.53,340.2977451,15,0,3,BIOFACQUIM
FQNP468,2-Oxo-14-(3' 4'-methylenedioxyphenyl)-trans-3-tetradecene,J Nat Prod 2004;67 (12):1961-1968,10.1021/np0401260,2004,Journal of Natural Products,Plant,Piper,Piper sanctum,Veracruz,San Andres Tuxtla,CC(=O)/C=C/CCCCCCCCCCc1ccc2c(c1)OCO2,5.6139,35.53,330.2194948,12,0,3,BIOFACQUIM
FQNP469,2-Oxo-16-(3' 4'-methylenedioxyphenyl)-trans-3-hexadecene,J Nat Prod 2004;67 (12):1961-1968,10.1021/np0401260,2004,Journal of Natural Products,Plant,Piper,Piper sanctum,Veracruz,San Andres Tuxtla,CC(=O)/C=C/CCCCCCCCCCCCc1ccc2c(c1)OCO2,6.3941,35.53,358.2507949,14,0,3,BIOFACQUIM
FQNP47,9-deoxy-PF1233 A,J Nat Prod 2017 80 (8):2311-2318,10.1021/acs.jnatprod.7b00331,2017,Journal of Natural Products,Fungus,Aspergillus,Aspergillus sp. MEXU 27855,Guerrero,Caleta Bay,C=CC(C)(C)[C@]12Nc3ccccc3[C@@]1(OC(C)=O)C[C@H]1C(=O)O[C@@H](Cc3ccccc3)C(=O)N12,3.548,84.94,460.199822,5,1,6,BIOFACQUIM
FQNP470,2-Oxo-16-phenyl-3-hexadecane,J Nat Prod 2004;67 (12):1961-1968,10.1021/np0401260,2004,Journal of Natural Products,Plant,Piper,Piper sanctum,Veracruz,San Andres Tuxtla,CC(=O)CCCCCCCCCCCCCCc1ccccc1,6.8894,17.07,316.2766158,15,0,1,BIOFACQUIM
FQNP473,Gedunin,J Agric Food Chem 2000;48 (5):1903-1908,10.1021/jf990443q,2000,Journal of Agricultural and Food Chemistry,Plant,Cedrela,Cedrela salvadorensis,Michoacan,Morelia,CC(=O)O[C@@H]1C[C@H]2C(C)(C)C(=O)C=C[C@]2(C)[C@H]2CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)[C@H]4O[C@]43[C@]12C,4.5607,95.34,482.2304534,2,0,7,BIOFACQUIM
FQNP474,Cedrelanolide,J Agric Food Chem 2000;48 (5):1903-1908,10.1021/jf990443q,2000,Journal of Agricultural and Food Chemistry,Plant,Cedrela,Cedrela salvadorensis,Michoacan,Morelia,CCC(=O)[C@@H]1C(=O)O[C@]2(C=O)[C@@H]([C@@]3(C)C(=O)C[C@@H]4O[C@@H](C(=O)OC)[C@H]3C4(C)C)CC[C@@](C)([C@@H](OC(C)=O)c3ccoc3)[C@@H]12,3.568,152.48,600.2570621,8,0,11,BIOFACQUIM
FQNP475,Dicadalenol,J Nat Prod 2001;64 (7):861-864,10.1021/np0005107,2001,Journal of Natural Products,Plant,Heterotheca,Heterotheca inuloides,Puebla,Atlixco,Cc1cc2c(cc1O)[C@]1(O)Cc3c(c(C)cc4c(C(C)C)ccc(C)c34)O[C@@H]1C[C@H]2C(C)C,6.92866,49.69,444.266445,2,2,3,BIOFACQUIM
FQNP476,Cadalen-15-oic acid,J Nat Prod 2001;64 (7):861-864,10.1021/np0005107,2001,Journal of Natural Products,Plant,Heterotheca,Heterotheca inuloides,Puebla,Atlixco,Cc1ccc(C(C)C)c2cc(C(=O)O)ccc12,3.96982,37.3,228.1150298,2,1,1,BIOFACQUIM
FQNP477,3 7-dihydroxy-3(4H)-isocadalen-4-one,J Nat Prod 2001;64 (7):861-864,10.1021/np0005107,2001,Journal of Natural Products,Plant,Heterotheca,Heterotheca inuloides,Puebla,Atlixco,CC1=C[C@@](O)(C(C)C)C(=O)c2cc(C)c(O)cc21,2.68732,57.53,246.1255944,1,2,3,BIOFACQUIM
FQNP478,7-(3 3-dimethylallyloxy)coumarin,J Nat Prod 2001;64 (7):861-864,10.1021/np0005107,2001,Journal of Natural Products,Plant,Heterotheca,Heterotheca inuloides,Puebla,Atlixco,CC(C)=CCOc1ccc2ccc(=O)oc2c1,3.138,39.44,230.0942943,3,0,3,BIOFACQUIM
FQNP479,7-hydroxycadalene,J Nat Prod 2001;64 (7):861-864,10.1021/np0005107,2001,Journal of Natural Products,Plant,Heterotheca,Heterotheca inuloides,Puebla,Atlixco,Cc1cc2c(C(C)C)ccc(C)c2cc1O,4.28564,20.23,214.1357652,1,1,1,BIOFACQUIM
FQNP48,seco-PF1233 B carboxylic acid,J Nat Prod 2017 80 (8):2311-2318,10.1021/acs.jnatprod.7b00331,2017,Journal of Natural Products,Fungus,Aspergillus,Aspergillus sp. MEXU 27856,Guerrero,Caleta Bay,C=CC(C)(C)[C@]1(C[C@H](NC(=O)[C@@H](O)Cc2ccccc2)C(=O)O)C(=O)Nc2c(O)cccc21,2.3574,135.96,452.1947366,9,5,5,BIOFACQUIM
FQNP480,7-hydroxy-4αH-3 4-dihydrocadalene,J Nat Prod 2001;64 (7):861-864,10.1021/np0005107,2001,Journal of Natural Products,Plant,Heterotheca,Heterotheca inuloides,Puebla,Atlixco,CC1=CC[C@@H](C(C)C)c2cc(C)c(O)cc21,4.24722,20.23,216.1514153,1,1,1,BIOFACQUIM
FQNP481,1α-hydroxy-1(4H)-isocadalen-4-one,J Nat Prod 2001;64 (7):861-864,10.1021/np0005107,2001,Journal of Natural Products,Plant,Heterotheca,Heterotheca inuloides,Puebla,Atlixco,Cc1ccc2c(c1)C(=O)C(C(C)C)=C[C@@]2(C)O,2.98122,37.3,230.1306798,1,1,2,BIOFACQUIM
FQNP482,1α-hydroxy-4αH-1 2 3 4-tetrahydrocadalen-15-oic acid,J Nat Prod 2001;64 (7):861-864,10.1021/np0005107,2001,Journal of Natural Products,Plant,Heterotheca,Heterotheca inuloides,Puebla,Atlixco,CC(C)[C@@H]1CC[C@@](C)(O)c2ccc(C(=O)O)cc21,3.1257,57.53,248.1412445,2,2,2,BIOFACQUIM
FQNP49,9-deoxy-seco-PF1233 B carboxylic acid,J Nat Prod 2017 80 (8):2311-2318,10.1021/acs.jnatprod.7b00331,2017,Journal of Natural Products,Fungus,Aspergillus,Aspergillus sp. MEXU 27857,Guerrero,Caleta Bay,C=CC(C)(C)[C@]1(C[C@H](NC(=O)[C@@H](O)Cc2ccccc2)C(=O)O)C(=O)Nc2ccccc21,2.6518,115.73,436.199822,9,4,4,BIOFACQUIM
FQNP491,5α 7α 10βH-3-patchoulen-2-one,J Nat Prod 2004;67 (5):914-917,10.1021/np030485f,2004,Journal of Natural Products,Plant,Croton,Croton arboreous,Campeche,La Nueva Vida,CC1=CC(=O)[C@@]23[C@H]1C[C@@H](CC[C@H]2C)C3(C)C,3.594,17.07,218.1670653,0,0,1,BIOFACQUIM
FQNP492,5α 7α10βH-4(14)-patchoulen-2α-ol,J Nat Prod 2004;67 (5):914-917,10.1021/np030485f,2004,Journal of Natural Products,Plant,Croton,Croton arboreous,Campeche,La Nueva Vida,C=C1C[C@H](O)[C@@]23[C@H]1C[C@@H](CC[C@H]2C)C3(C)C,3.3858,20.23,220.1827154,0,1,1,BIOFACQUIM
FQNP493,9α 10β-dihydroxy-2β 4β-peroxy-1α 5β 7αH-guaiane,J Nat Prod 2004;67 (5):914-917,10.1021/np030485f,2004,Journal of Natural Products,Plant,Croton,Croton arboreous,Campeche,La Nueva Vida,CC(C)[C@H]1C[C@H]2[C@@H]([C@H]3C[C@]2(C)OO3)[C@@](C)(O)[C@H](O)C1,1.8895,58.92,270.1831093,1,2,4,BIOFACQUIM
FQNP495,6α-O-[β-d-xylopyranosyl-(1→3)-β-d-quinovopyranosyl]-(25S)-5α-spirostan-3β-ol,J Nat Prod 2004;67 (6):938-941,10.1021/np0305019,2004,Journal of Natural Products,Plant,Solanum,Solanum chrysotrichum,Chiapas,Not specified,C[C@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3C4C[C@H](O[C@@H]5O[C@H](C)[C@@H](O)[C@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O)[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,2.0797,176.76,710.4241274,4,6,12,BIOFACQUIM
FQNP496,Xanthyletin,Phytochemistry 2004;66 (4):487-494,10.1016/j.phytochem.2004.12.028,2004,Phytochemistry,Plant,Stauranthus,Stauranthus perforatus,Quintana Roo,Not specified,CC1(C)C=Cc2cc3ccc(=O)oc3cc2O1,2.9772,39.44,228.0786442,0,0,3,BIOFACQUIM
FQNP497,3-(1′ 1′-dimethylallyl)-xanthyletin,Phytochemistry 2004;66 (4):487-494,10.1016/j.phytochem.2004.12.028,2004,Phytochemistry,Plant,Stauranthus,Stauranthus perforatus,Quintana Roo,Not specified,C=CC(C)(C)c1cc2cc3c(cc2oc1=O)OC(C)(C)C=C3,4.4408,39.44,296.1412445,2,0,3,BIOFACQUIM
FQNP498,Chalepensin,Phytochemistry 2004;66 (4):487-494,10.1016/j.phytochem.2004.12.028,2004,Phytochemistry,Plant,Stauranthus,Stauranthus perforatus,Quintana Roo,Not specified,C=CC(C)(C)c1cc2cc3ccoc3cc2oc1=O,4.0028,43.35,254.0942943,2,0,3,BIOFACQUIM
FQNP499,Ammirin,Phytochemistry 2004;66 (4):487-494,10.1016/j.phytochem.2004.12.028,2004,Phytochemistry,Plant,Stauranthus,Stauranthus perforatus,Quintana Roo,Not specified,C=C(C)[C@H]1Cc2cc3ccc(=O)oc3cc2O1,2.6726,39.44,228.0786442,1,0,3,BIOFACQUIM
FQNP50,4 9-dideoxy-seco-PF1233 B carboxylic acid,J Nat Prod 2017 80 (8):2311-2318,10.1021/acs.jnatprod.7b00331,2017,Journal of Natural Products,Fungus,Aspergillus,Aspergillus sp. MEXU 27858,Guerrero,Caleta Bay,C=CC(C)(C)c1[nH]c2ccccc2c1C[C@H](NC(=O)C(O)Cc1ccccc1)C(=O)O,3.347,102.42,420.2049074,9,4,3,BIOFACQUIM
FQNP500,Chalepin,Phytochemistry 2004;66 (4):487-494,10.1016/j.phytochem.2004.12.028,2004,Phytochemistry,Plant,Stauranthus,Stauranthus perforatus,Quintana Roo,Not specified,C=CC(C)(C)c1cc2cc3c(cc2oc1=O)O[C@@H](C(C)(C)O)C3,3.331,59.67,314.1518092,3,1,4,BIOFACQUIM
FQNP501,2′-isopropyl-psoralene,Phytochemistry 2004;66 (4):487-494,10.1016/j.phytochem.2004.12.028,2004,Phytochemistry,Plant,Stauranthus,Stauranthus perforatus,Quintana Roo,Not specified,CC(C)c1cc2cc3ccc(=O)oc3cc2o1,3.6626,43.35,228.0786442,1,0,3,BIOFACQUIM
FQNP502,Asarinin,Phytochemistry 2004;66 (4):487-494,10.1016/j.phytochem.2004.12.028,2004,Phytochemistry,Plant,Stauranthus,Stauranthus perforatus,Quintana Roo,Not specified,c1cc2c(cc1[C@H]1OCC3C1CO[C@H]3c1ccc3c(c1)OCO3)OCO2,3.2192,55.38,354.1103383,2,0,6,BIOFACQUIM
FQNP503,Fargesin,Phytochemistry 2004;66 (4):487-494,10.1016/j.phytochem.2004.12.028,2004,Phytochemistry,Plant,Stauranthus,Stauranthus perforatus,Quintana Roo,Not specified,COc1ccc([C@H]2OCC3C2CO[C@H]3c2ccc3c(c2)OCO3)cc1OC,3.5077,55.38,370.1416384,4,0,6,BIOFACQUIM
FQNP504,4 5-epoxi-β-caryophyllene,Phytochemistry 2004;66 (4):487-494,10.1016/j.phytochem.2004.12.028,2004,Phytochemistry,Plant,Stauranthus,Stauranthus perforatus,Quintana Roo,Not specified,C=C1CC[C@H]2O[C@]2(C)CC[C@@H]2[C@@H]1CC2(C)C,3.9364,12.53,220.1827154,0,0,1,BIOFACQUIM
FQNP505,Pellitorine,Phytochemistry 2004;66 (4):487-494,10.1016/j.phytochem.2004.12.028,2004,Phytochemistry,Plant,Stauranthus,Stauranthus perforatus,Quintana Roo,Not specified,CCCCCC=CC=CC(=O)NCC(C)C,3.4513,29.1,223.1936144,8,1,1,BIOFACQUIM
FQNP506,Pescaproside A,J Nat Prod 2005;68 (2):226-230,10.1021/np0496340,2005,Journal of Natural Products,Plant,Ipomoea,Ipomea pes caprae,Yucatan,Not specified,CCCCCCCCCCCC(=O)O[C@H]1[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3[C@@H](O)[C@@H](O)[C@@H](C)O[C@H]3O[C@@H](CCCCC)CCCCCCCCCC(=O)OC)[C@H](O)[C@@H]2O)O[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,3.3423,347.2,1198.707404,35,10,24,BIOFACQUIM
FQNP507,Stoloniferin III,J Nat Prod 2005;68 (2):226-230,10.1021/np0496340,2005,Journal of Natural Products,Plant,Ipomoea,Ipomea pes caprae,Yucatan,Not specified,CCCCCCCCCC(=O)O[C@H]1[C@H](O[C@H]2[C@H](C)O[C@H]3O[C@@H]4[C@@H](O)[C@@H](O)[C@@H](C)O[C@H]4O[C@@H](CCCCC)CCCCCCCCCC(=O)O[C@H]2[C@H]3O)O[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](OC(=O)[C@@H](C)CC)[C@@H](O)[C@H]2O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,4.5506,333.04,1222.707404,22,8,24,BIOFACQUIM
FQNP508,(1S 3Z 7E 11S 12S)-(+)-verticilla-3 7-dien-12 20-diol,J Nat Prod 2005;68 (11):1598-1602,10.1021/np050323e,2005,Journal of Natural Products,Plant,Bursera,Bursera suntui,Guerrero,Iguala,C/C1=C\CC/C(CO)=C/C[C@@H]2CC[C@](C)(O)[C@@H](CC1)C2(C)C,4.6189,40.46,306.2558803,1,2,2,BIOFACQUIM
FQNP509,(1S 3Z 7E 11S 12S)-(+)-verticilla-3 7-dien-12 20-diol 20-acetate,J Nat Prod 2005;68 (11):1598-1602,10.1021/np050323e,2005,Journal of Natural Products,Plant,Bursera,Bursera suntui,Guerrero,Iguala,CC(=O)OC/C1=C\C[C@@H]2CC[C@](C)(O)[C@@H](CC/C(C)=C/CC1)C2(C)C,5.1897,46.53,348.266445,2,1,3,BIOFACQUIM
FQNP51,PF1233 B,J Nat Prod 2017 80 (8):2311-2318,10.1021/acs.jnatprod.7b00331,2017,Journal of Natural Products,Fungus,Aspergillus,Aspergillus sp. MEXU 27859,Guerrero,Caleta Bay,C=CC(C)(C)[C@]12Nc3c(O)cccc3[C@@]1(O)C[C@H]1C(=O)O[C@@H](Cc3ccccc3)C(=O)N12,2.6828,99.1,434.1841719,4,3,6,BIOFACQUIM
FQNP510,(1S 3E 7E 11R)-(+)-verticilla-3 7 12(18)-triene,J Nat Prod 2005;68 (11):1598-1602,10.1021/np050323e,2005,Journal of Natural Products,Plant,Bursera,Bursera suntui,Guerrero,Iguala,C=C1CC[C@H]2C/C=C(/C)CC/C=C(/C)CC[C@H]1C2(C)C,6.4517,0,272.250401,0,0,0,BIOFACQUIM
FQNP511,(1R 3E 7E 11R 12Z)-(+)-verticilla-3 7 12-triene,J Nat Prod 2005;68 (11):1598-1602,10.1021/np050323e,2005,Journal of Natural Products,Plant,Bursera,Bursera suntui,Guerrero,Iguala,CC1=CC[C@H]2C/C=C(\C)CC/C=C(\C)CC[C@H]1C2(C)C,6.4517,0,272.250401,0,0,0,BIOFACQUIM
FQNP512,(1R 7E 11Z)-(−)-verticilla-4(20) 7 11-triene,J Nat Prod 2005;68 (11):1598-1602,10.1021/np050323e,2005,Journal of Natural Products,Plant,Bursera,Bursera suntui,Guerrero,Iguala,C=C1CC/C=C(\C)CCC2=C(C)CC[C@@H](CC1)C2(C)C,6.5958,0,272.250401,0,0,0,BIOFACQUIM
FQNP513,Cacalol,J Ethnopharmacol 2005;105 (2):34-38,10.1016/j.jep.2005.09.039,2005,Journal of Ethnopharmacology,Plant,Psacalium,Psacalium decompositum,Not specified,Not specified,Cc1coc2c(O)c3c(c(C)c12)[C@@H](C)CCC3,4.19504,33.37,230.1306798,0,1,2,BIOFACQUIM
FQNP514,Cacalone,J Ethnopharmacol 2005;105 (2):34-38,10.1016/j.jep.2005.09.039,2005,Journal of Ethnopharmacology,Plant,Psacalium,Psacalium decompositum,Not specified,Not specified,Cc1coc2c1[C@](C)(O)C1=C(CCC[C@@H]1C)C2=O,3.10842,50.44,246.1255944,0,1,3,BIOFACQUIM
